frame,time_s,affective_code,affective_label,affective_code_ml,affective_label_ml,withdrawal,flinch,withdrawal_ml,flinch_ml,stim_index,stim_code,stimulus,sec_since_delivery,uncertain,exclude_from_training,corrected
46238,1541.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,5.4333,0,0,1
46239,1541.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,5.4667,0,0,1
46240,1541.2985,0,None,0,None,0,0,0,0,93,4,Pin prick,5.5,0,0,1
46241,1541.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,5.5333,0,0,1
46242,1541.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,5.5667,0,0,1
46243,1541.3985,0,None,0,None,0,0,0,0,93,4,Pin prick,5.6,0,0,1
46244,1541.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,5.6333,0,0,1
46245,1541.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,5.6667,0,0,1
46246,1541.4985,0,None,0,None,0,0,0,0,93,4,Pin prick,5.7,0,0,1
46247,1541.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,5.7333,0,0,1
46248,1541.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,5.7667,0,0,1
46249,1541.5985,0,None,0,None,0,0,0,0,93,4,Pin prick,5.8,0,0,1
46250,1541.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,5.8333,0,0,1
46251,1541.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,5.8667,0,0,1
46252,1541.6985,0,None,0,None,0,0,0,0,93,4,Pin prick,5.9,0,0,1
46253,1541.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,5.9333,0,0,1
46254,1541.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,5.9667,0,0,1
46255,1541.7985,0,None,0,None,0,0,0,0,93,4,Pin prick,6.0,0,0,1
46256,1541.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,6.0333,0,0,1
46257,1541.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,6.0667,0,0,1
46258,1541.8985,0,None,0,None,0,0,0,0,93,4,Pin prick,6.1,0,0,1
46259,1541.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,6.1333,0,0,1
46260,1541.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,6.1667,0,0,1
46261,1541.9985,0,None,0,None,0,0,0,0,93,4,Pin prick,6.2,0,0,1
46262,1542.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,6.2333,0,0,1
46263,1542.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,6.2667,0,0,1
46264,1542.0985,0,None,0,None,0,0,0,0,93,4,Pin prick,6.3,0,0,1
46265,1542.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,6.3333,0,0,1
46266,1542.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,6.3667,0,0,1
46267,1542.1985,0,None,0,None,0,0,0,0,93,4,Pin prick,6.4,0,0,1
46268,1542.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,6.4333,0,0,1
46269,1542.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,6.4667,0,0,1
46270,1542.2985,0,None,0,None,0,0,0,0,93,4,Pin prick,6.5,0,0,1
46271,1542.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,6.5333,0,0,1
46272,1542.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,6.5667,0,0,1
46273,1542.3985,0,None,0,None,0,0,0,0,93,4,Pin prick,6.6,0,0,1
46274,1542.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,6.6333,0,0,1
46275,1542.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,6.6667,0,0,1
46276,1542.4985,0,None,0,None,0,0,0,0,93,4,Pin prick,6.7,0,0,1
46277,1542.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,6.7333,0,0,1
46278,1542.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,6.7667,0,0,1
46279,1542.5985,0,None,0,None,0,0,0,0,93,4,Pin prick,6.8,0,0,1
46280,1542.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,6.8333,0,0,1
46281,1542.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,6.8667,0,0,1
46282,1542.6985,0,None,0,None,0,0,0,0,93,4,Pin prick,6.9,0,0,1
46283,1542.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,6.9333,0,0,1
46284,1542.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,6.9667,0,0,1
46285,1542.7985,0,None,0,None,0,0,0,0,93,4,Pin prick,7.0,0,0,1
46286,1542.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,7.0333,0,0,1
46287,1542.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,7.0667,0,0,1
46288,1542.8985,0,None,0,None,0,0,0,0,93,4,Pin prick,7.1,0,0,1
46289,1542.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,7.1333,0,0,1
46290,1542.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,7.1667,0,0,1
46291,1542.9985,0,None,0,None,0,0,0,0,93,4,Pin prick,7.2,0,0,1
46292,1543.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,7.2333,0,0,1
46293,1543.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,7.2667,0,0,1
46294,1543.0985,0,None,0,None,0,0,0,0,93,4,Pin prick,7.3,0,0,1
46295,1543.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,7.3333,0,0,1
46296,1543.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,7.3667,0,0,1
46297,1543.1985,0,None,0,None,0,0,0,0,93,4,Pin prick,7.4,0,0,1
46298,1543.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,7.4333,0,0,1
46299,1543.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,7.4667,0,0,1
46300,1543.2985,0,None,0,None,0,0,0,0,93,4,Pin prick,7.5,0,0,1
46301,1543.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,7.5333,0,0,1
46302,1543.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,7.5667,0,0,1
46303,1543.3985,0,None,0,None,0,0,0,0,93,4,Pin prick,7.6,0,0,1
46304,1543.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,7.6333,0,0,1
46305,1543.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,7.6667,0,0,1
46306,1543.4985,0,None,0,None,0,0,0,0,93,4,Pin prick,7.7,0,0,1
46307,1543.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,7.7333,0,0,1
46308,1543.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,7.7667,0,0,1
46309,1543.5985,0,None,0,None,0,0,0,0,93,4,Pin prick,7.8,0,0,1
46310,1543.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,7.8333,0,0,1
46311,1543.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,7.8667,0,0,1
46312,1543.6985,0,None,0,None,0,0,0,0,93,4,Pin prick,7.9,0,0,1
46313,1543.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,7.9333,0,0,1
46314,1543.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,7.9667,0,0,1
46315,1543.7985,0,None,0,None,0,0,0,0,93,4,Pin prick,8.0,0,0,1
46316,1543.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,8.0333,0,0,1
46317,1543.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,8.0667,0,0,1
46318,1543.8985,0,None,0,None,0,0,0,0,93,4,Pin prick,8.1,0,0,1
46319,1543.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,8.1333,0,0,1
46320,1543.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,8.1667,0,0,1
46321,1543.9985,0,None,0,None,0,0,0,0,93,4,Pin prick,8.2,0,0,1
46322,1544.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,8.2333,0,0,1
46323,1544.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,8.2667,0,0,1
46324,1544.0985,0,None,0,None,0,0,0,0,93,4,Pin prick,8.3,0,0,1
46325,1544.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,8.3333,0,0,1
46326,1544.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,8.3667,0,0,1
46327,1544.1985,0,None,0,None,0,0,0,0,93,4,Pin prick,8.4,0,0,1
46328,1544.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,8.4333,0,0,1
46329,1544.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,8.4667,0,0,1
46330,1544.2985,0,None,0,None,0,0,0,0,93,4,Pin prick,8.5,0,0,1
46331,1544.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,8.5333,0,0,1
46332,1544.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,8.5667,0,0,1
46333,1544.3985,0,None,0,None,0,0,0,0,93,4,Pin prick,8.6,0,0,1
46334,1544.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,8.6333,0,0,1
46335,1544.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,8.6667,0,0,1
46336,1544.4985,0,None,0,None,0,0,0,0,93,4,Pin prick,8.7,0,0,1
46337,1544.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,8.7333,0,0,1
46338,1544.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,8.7667,0,0,1
46339,1544.5985,0,None,0,None,0,0,0,0,93,4,Pin prick,8.8,0,0,1
46340,1544.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,8.8333,0,0,1
46341,1544.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,8.8667,0,0,1
46342,1544.6985,0,None,0,None,0,0,0,0,93,4,Pin prick,8.9,0,0,1
46343,1544.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,8.9333,0,0,1
46344,1544.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,8.9667,0,0,1
46345,1544.7985,0,None,0,None,0,0,0,0,93,4,Pin prick,9.0,0,0,1
46346,1544.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,9.0333,0,0,1
46347,1544.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,9.0667,0,0,1
46348,1544.8985,0,None,0,None,0,0,0,0,93,4,Pin prick,9.1,0,0,1
46349,1544.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,9.1333,0,0,1
46350,1544.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,9.1667,0,0,1
46351,1544.9985,0,None,0,None,0,0,0,0,93,4,Pin prick,9.2,0,0,1
46352,1545.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,9.2333,0,0,1
46353,1545.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,9.2667,0,0,1
46354,1545.0985,0,None,0,None,0,0,0,0,93,4,Pin prick,9.3,0,0,1
46355,1545.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,9.3333,0,0,1
46356,1545.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,9.3667,0,0,1
46357,1545.1985,0,None,0,None,0,0,0,0,93,4,Pin prick,9.4,0,0,1
46358,1545.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,9.4333,0,0,1
46359,1545.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,9.4667,0,0,1
46360,1545.2985,0,None,0,None,0,0,0,0,93,4,Pin prick,9.5,0,0,1
46361,1545.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,9.5333,0,0,1
46362,1545.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,9.5667,0,0,1
46363,1545.3985,0,None,0,None,0,0,0,0,93,4,Pin prick,9.6,0,0,1
46364,1545.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,9.6333,0,0,1
46365,1545.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,9.6667,0,0,1
46366,1545.4985,0,None,0,None,0,0,0,0,93,4,Pin prick,9.7,0,0,1
46367,1545.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,9.7333,0,0,1
46368,1545.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,9.7667,0,0,1
46369,1545.5985,0,None,0,None,0,0,0,0,93,4,Pin prick,9.8,0,0,1
46370,1545.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,9.8333,0,0,1
46371,1545.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,9.8667,0,0,1
46372,1545.6985,0,None,0,None,0,0,0,0,93,4,Pin prick,9.9,0,0,1
46373,1545.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,9.9333,0,0,1
46374,1545.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,9.9667,0,0,1
46375,1545.7985,0,None,0,None,0,0,0,0,93,4,Pin prick,10.0,0,0,1
46376,1545.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,10.0333,0,0,1
46377,1545.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,10.0667,0,0,1
46378,1545.8985,0,None,0,None,0,0,0,0,93,4,Pin prick,10.1,0,0,1
46379,1545.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,10.1333,0,0,1
46380,1545.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,10.1667,0,0,1
46381,1545.9985,0,None,0,None,0,0,0,0,93,4,Pin prick,10.2,0,0,1
46382,1546.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,10.2333,0,0,1
46383,1546.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,10.2667,0,0,1
46384,1546.0985,0,None,0,None,0,0,0,0,93,4,Pin prick,10.3,0,0,1
46385,1546.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,10.3333,0,0,1
46386,1546.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,10.3667,0,0,1
46387,1546.1985,0,None,0,None,0,0,0,0,93,4,Pin prick,10.4,0,0,1
46388,1546.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,10.4333,0,0,1
46389,1546.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,10.4667,0,0,1
46390,1546.2985,0,None,0,None,0,0,0,0,93,4,Pin prick,10.5,0,0,1
46391,1546.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,10.5333,0,0,1
46392,1546.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,10.5667,0,0,1
46393,1546.3985,0,None,0,None,0,0,0,0,93,4,Pin prick,10.6,0,0,1
46394,1546.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,10.6333,0,0,1
46395,1546.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,10.6667,0,0,1
46396,1546.4985,0,None,0,None,0,0,0,0,93,4,Pin prick,10.7,0,0,1
46397,1546.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,10.7333,0,0,1
46398,1546.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,10.7667,0,0,1
46399,1546.5985,0,None,0,None,0,0,0,0,93,4,Pin prick,10.8,0,0,1
46400,1546.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,10.8333,0,0,1
46401,1546.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,10.8667,0,0,1
46402,1546.6985,0,None,0,None,0,0,0,0,93,4,Pin prick,10.9,0,0,1
46403,1546.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,10.9333,0,0,1
46404,1546.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,10.9667,0,0,1
46405,1546.7985,0,None,0,None,0,0,0,0,93,4,Pin prick,11.0,0,0,1
46406,1546.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,11.0333,0,0,1
46407,1546.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,11.0667,0,0,1
46408,1546.8985,0,None,0,None,0,0,0,0,93,4,Pin prick,11.1,0,0,1
46409,1546.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,11.1333,0,0,1
46410,1546.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,11.1667,0,0,1
46411,1546.9985,0,None,0,None,0,0,0,0,93,4,Pin prick,11.2,0,0,1
46412,1547.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,11.2333,0,0,1
46413,1547.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,11.2667,0,0,1
46414,1547.0985,0,None,0,None,0,0,0,0,93,4,Pin prick,11.3,0,0,1
46415,1547.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,11.3333,0,0,1
46416,1547.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,11.3667,0,0,1
46417,1547.1985,0,None,0,None,0,0,0,0,93,4,Pin prick,11.4,0,0,1
46418,1547.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,11.4333,0,0,1
46419,1547.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,11.4667,0,0,1
46420,1547.2985,0,None,0,None,0,0,0,0,93,4,Pin prick,11.5,0,0,1
46421,1547.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,11.5333,0,0,1
46422,1547.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,11.5667,0,0,1
46423,1547.3985,0,None,0,None,0,0,0,0,93,4,Pin prick,11.6,0,0,1
46424,1547.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,11.6333,0,0,1
46425,1547.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,11.6667,0,0,1
46426,1547.4985,0,None,0,None,0,0,0,0,93,4,Pin prick,11.7,0,0,1
46427,1547.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,11.7333,0,0,1
46428,1547.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,11.7667,0,0,1
46429,1547.5985,0,None,0,None,0,0,0,0,93,4,Pin prick,11.8,0,0,1
46430,1547.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,11.8333,0,0,1
46431,1547.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,11.8667,0,0,1
46432,1547.6985,0,None,0,None,0,0,0,0,93,4,Pin prick,11.9,0,0,1
46433,1547.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,11.9333,0,0,1
46434,1547.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,11.9667,0,0,1
46435,1547.7985,0,None,0,None,0,0,0,0,93,4,Pin prick,12.0,0,0,1
46436,1547.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,12.0333,0,0,1
46437,1547.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,12.0667,0,0,1
46438,1547.8985,0,None,0,None,0,0,0,0,93,4,Pin prick,12.1,0,0,1
46439,1547.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,12.1333,0,0,1
46440,1547.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,12.1667,0,0,1
46441,1547.9985,0,None,0,None,0,0,0,0,93,4,Pin prick,12.2,0,0,1
46442,1548.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,12.2333,0,0,1
46443,1548.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,12.2667,0,0,1
46444,1548.0985,0,None,0,None,0,0,0,0,93,4,Pin prick,12.3,0,0,1
46445,1548.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,12.3333,0,0,1
46446,1548.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,12.3667,0,0,1
46447,1548.1985,0,None,0,None,0,0,0,0,93,4,Pin prick,12.4,0,0,1
46448,1548.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,12.4333,0,0,1
46449,1548.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,12.4667,0,0,1
46450,1548.2985,0,None,0,None,0,0,0,0,93,4,Pin prick,12.5,0,0,1
46451,1548.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,12.5333,0,0,1
46452,1548.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,12.5667,0,0,1
46453,1548.3985,0,None,0,None,0,0,0,0,93,4,Pin prick,12.6,0,0,1
46454,1548.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,12.6333,0,0,1
46455,1548.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,12.6667,0,0,1
46456,1548.4985,0,None,0,None,0,0,0,0,93,4,Pin prick,12.7,0,0,1
46457,1548.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,12.7333,0,0,1
46458,1548.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,12.7667,0,0,1
46459,1548.5985,0,None,0,None,0,0,0,0,93,4,Pin prick,12.8,0,0,1
46460,1548.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,12.8333,0,0,1
46461,1548.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,12.8667,0,0,1
46462,1548.6985,0,None,0,None,0,0,0,0,93,4,Pin prick,12.9,0,0,1
46463,1548.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,12.9333,0,0,1
46464,1548.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,12.9667,0,0,1
46465,1548.7985,0,None,0,None,0,0,0,0,93,4,Pin prick,13.0,0,0,1
46466,1548.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,13.0333,0,0,1
46467,1548.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,13.0667,0,0,1
46468,1548.8985,0,None,0,None,0,0,0,0,93,4,Pin prick,13.1,0,0,1
46469,1548.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,13.1333,0,0,1
46470,1548.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,13.1667,0,0,1
46471,1548.9985,0,None,0,None,0,0,0,0,93,4,Pin prick,13.2,0,0,1
46472,1549.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,13.2333,0,0,1
46473,1549.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,13.2667,0,0,1
46474,1549.0985,0,None,0,None,0,0,0,0,93,4,Pin prick,13.3,0,0,1
46475,1549.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,13.3333,0,0,1
46476,1549.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,13.3667,0,0,1
46477,1549.1985,0,None,0,None,0,0,0,0,93,4,Pin prick,13.4,0,0,1
46478,1549.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,13.4333,0,0,1
46479,1549.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,13.4667,0,0,1
46480,1549.2985,0,None,0,None,0,0,0,0,93,4,Pin prick,13.5,0,0,1
46481,1549.3318,0,None,1,Paw attending,0,0,0,0,93,4,Pin prick,13.5333,0,0,1
46482,1549.3651,0,None,1,Paw attending,0,0,0,0,93,4,Pin prick,13.5667,0,0,1
46483,1549.3985,0,None,1,Paw attending,0,0,0,0,93,4,Pin prick,13.6,0,0,1
46484,1549.4318,0,None,1,Paw attending,0,0,0,0,93,4,Pin prick,13.6333,0,0,1
46485,1549.4651,0,None,1,Paw attending,0,0,0,0,93,4,Pin prick,13.6667,0,0,1
46486,1549.4985,0,None,1,Paw attending,0,0,0,0,93,4,Pin prick,13.7,0,0,1
46487,1549.5318,0,None,1,Paw attending,0,0,0,0,93,4,Pin prick,13.7333,0,0,1
46488,1549.5651,0,None,1,Paw attending,0,0,0,0,93,4,Pin prick,13.7667,0,0,1
46489,1549.5985,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,13.8,0,0,1
46490,1549.6318,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,13.8333,0,0,1
46491,1549.6651,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,13.8667,0,0,1
46492,1549.6985,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,13.9,0,0,1
46493,1549.7318,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,13.9333,0,0,1
46494,1549.7651,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,13.9667,0,0,1
46495,1549.7985,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.0,0,0,1
46496,1549.8318,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.0333,0,0,1
46497,1549.8651,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.0667,0,0,1
46498,1549.8985,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.1,0,0,1
46499,1549.9318,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.1333,0,0,1
46500,1549.9651,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.1667,0,0,1
46501,1549.9984,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.2,0,0,1
46502,1550.0318,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.2333,0,0,1
46503,1550.0651,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.2667,0,0,1
46504,1550.0984,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.3,0,0,1
46505,1550.1318,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.3333,0,0,1
46506,1550.1651,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.3667,0,0,1
46507,1550.1984,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.4,0,0,1
46508,1550.2318,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.4333,0,0,1
46509,1550.2651,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.4667,0,0,1
46510,1550.2984,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.5,0,0,1
46511,1550.3318,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.5333,0,0,1
46512,1550.3651,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.5667,0,0,1
46513,1550.3984,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.6,0,0,1
46514,1550.4318,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.6333,0,0,1
46515,1550.4651,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.6667,0,0,1
46516,1550.4984,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.7,0,0,1
46517,1550.5318,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.7333,0,0,1
46518,1550.5651,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.7667,0,0,1
46519,1550.5984,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.8,0,0,1
46520,1550.6318,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.8333,0,0,1
46521,1550.6651,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.8667,0,0,1
46522,1550.6984,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.9,0,0,1
46523,1550.7318,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.9333,0,0,1
46524,1550.7651,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,14.9667,0,0,1
46525,1550.7984,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,15.0,0,0,1
46526,1550.8318,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,15.0333,0,0,1
46527,1550.8651,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,15.0667,0,0,1
46528,1550.8984,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,15.1,0,0,1
46529,1550.9318,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,15.1333,0,0,1
46530,1550.9651,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,15.1667,0,0,1
46531,1550.9984,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,15.2,0,0,1
46532,1551.0318,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,15.2333,0,0,1
