frame,time_s,affective_code,affective_label,affective_code_ml,affective_label_ml,withdrawal,flinch,withdrawal_ml,flinch_ml,stim_index,stim_code,stimulus,sec_since_delivery,uncertain,exclude_from_training
38551,1284.9987,0,None,0,None,0,0,0,0,45,3,Heat,46.8666,0,0
38552,1285.0320,0,None,0,None,0,0,0,0,45,3,Heat,46.9000,0,0
38553,1285.0654,0,None,0,None,0,0,0,0,45,3,Heat,46.9333,0,0
38554,1285.0987,0,None,0,None,0,0,0,0,45,3,Heat,46.9666,0,0
38555,1285.1320,0,None,0,None,0,0,0,0,45,3,Heat,47.0000,0,0
38556,1285.1654,0,None,0,None,0,0,0,0,45,3,Heat,47.0333,0,0
38557,1285.1987,0,None,0,None,0,0,0,0,45,3,Heat,47.0666,0,0
38558,1285.2320,0,None,0,None,0,0,0,0,45,3,Heat,47.1000,0,0
38559,1285.2654,0,None,0,None,0,0,0,0,45,3,Heat,47.1333,0,0
38560,1285.2987,0,None,0,None,0,0,0,0,45,3,Heat,47.1666,0,0
38561,1285.3320,0,None,0,None,0,0,0,0,45,3,Heat,47.2000,0,0
38562,1285.3654,0,None,0,None,0,0,0,0,45,3,Heat,47.2333,0,0
38563,1285.3987,0,None,0,None,0,0,0,0,45,3,Heat,47.2666,0,0
38564,1285.4320,0,None,0,None,0,0,0,0,45,3,Heat,47.3000,0,0
38565,1285.4654,0,None,0,None,0,0,0,0,45,3,Heat,47.3333,0,0
38566,1285.4987,0,None,0,None,0,0,0,0,45,3,Heat,47.3666,0,0
38567,1285.5320,0,None,0,None,0,0,0,0,45,3,Heat,47.4000,0,0
38568,1285.5654,0,None,0,None,0,0,0,0,45,3,Heat,47.4333,0,0
38569,1285.5987,0,None,0,None,0,0,0,0,45,3,Heat,47.4666,0,0
38570,1285.6320,0,None,0,None,0,0,0,0,45,3,Heat,47.5000,0,0
38571,1285.6654,0,None,0,None,0,0,0,0,45,3,Heat,47.5333,0,0
38572,1285.6987,0,None,0,None,0,0,0,0,45,3,Heat,47.5666,0,0
38573,1285.7320,0,None,0,None,0,0,0,0,45,3,Heat,47.6000,0,0
38574,1285.7654,0,None,0,None,0,0,0,0,45,3,Heat,47.6333,0,0
38575,1285.7987,0,None,0,None,0,0,0,0,45,3,Heat,47.6666,0,0
38576,1285.8320,0,None,0,None,0,0,0,0,45,3,Heat,47.7000,0,0
38577,1285.8654,0,None,0,None,0,0,0,0,45,3,Heat,47.7333,0,0
38578,1285.8987,0,None,0,None,0,0,0,0,45,3,Heat,47.7666,0,0
38579,1285.9320,0,None,0,None,0,0,0,0,45,3,Heat,47.8000,0,0
38580,1285.9654,0,None,0,None,0,0,0,0,45,3,Heat,47.8333,0,0
38581,1285.9987,0,None,0,None,0,0,0,0,45,3,Heat,47.8666,0,0
38582,1286.0320,0,None,0,None,0,0,0,0,45,3,Heat,47.9000,0,0
38583,1286.0654,0,None,0,None,0,0,0,0,45,3,Heat,47.9333,0,0
38584,1286.0987,0,None,0,None,0,0,0,0,45,3,Heat,47.9666,0,0
38585,1286.1320,0,None,0,None,0,0,0,0,45,3,Heat,48.0000,0,0
38586,1286.1654,0,None,0,None,0,0,0,0,45,3,Heat,48.0333,0,0
38587,1286.1987,0,None,0,None,0,0,0,0,45,3,Heat,48.0666,0,0
38588,1286.2320,0,None,0,None,0,0,0,0,45,3,Heat,48.1000,0,0
38589,1286.2654,0,None,0,None,0,0,0,0,45,3,Heat,48.1333,0,0
38590,1286.2987,0,None,0,None,0,0,0,0,45,3,Heat,48.1666,0,0
38591,1286.3320,0,None,0,None,0,0,0,0,45,3,Heat,48.2000,0,0
38592,1286.3654,0,None,0,None,0,0,0,0,45,3,Heat,48.2333,0,0
38593,1286.3987,0,None,0,None,0,0,0,0,45,3,Heat,48.2666,0,0
38594,1286.4320,0,None,0,None,0,0,0,0,45,3,Heat,48.3000,0,0
38595,1286.4654,0,None,0,None,0,0,0,0,45,3,Heat,48.3333,0,0
38596,1286.4987,0,None,0,None,0,0,0,0,45,3,Heat,48.3666,0,0
38597,1286.5320,0,None,0,None,0,0,0,0,45,3,Heat,48.4000,0,0
38598,1286.5654,0,None,0,None,0,0,0,0,45,3,Heat,48.4333,0,0
38599,1286.5987,0,None,0,None,0,0,0,0,45,3,Heat,48.4666,0,0
38600,1286.6320,0,None,0,None,0,0,0,0,45,3,Heat,48.5000,0,0
38601,1286.6654,0,None,0,None,0,0,0,0,45,3,Heat,48.5333,0,0
38602,1286.6987,0,None,0,None,0,0,0,0,45,3,Heat,48.5666,0,0
38603,1286.7320,0,None,0,None,0,0,0,0,45,3,Heat,48.6000,0,0
38604,1286.7654,0,None,0,None,0,0,0,0,45,3,Heat,48.6333,0,0
38605,1286.7987,0,None,0,None,0,0,0,0,45,3,Heat,48.6666,0,0
38606,1286.8320,0,None,0,None,0,0,0,0,45,3,Heat,48.7000,0,0
38607,1286.8654,0,None,0,None,0,0,0,0,45,3,Heat,48.7333,0,0
38608,1286.8987,0,None,0,None,0,0,0,0,45,3,Heat,48.7666,0,0
38609,1286.9320,0,None,0,None,0,0,0,0,45,3,Heat,48.8000,0,0
38610,1286.9654,0,None,0,None,0,0,0,0,45,3,Heat,48.8333,0,0
38611,1286.9987,0,None,0,None,0,0,0,0,45,3,Heat,48.8666,0,0
38612,1287.0320,0,None,0,None,0,0,0,0,45,3,Heat,48.9000,0,0
38613,1287.0654,0,None,0,None,0,0,0,0,45,3,Heat,48.9333,0,0
38614,1287.0987,0,None,0,None,0,0,0,0,45,3,Heat,48.9666,0,0
38615,1287.1320,0,None,0,None,0,0,0,0,45,3,Heat,49.0000,0,0
38616,1287.1654,0,None,0,None,0,0,0,0,45,3,Heat,49.0333,0,0
38617,1287.1987,0,None,0,None,0,0,0,0,45,3,Heat,49.0666,0,0
38618,1287.2320,0,None,0,None,0,0,0,0,45,3,Heat,49.1000,0,0
38619,1287.2654,0,None,0,None,0,0,0,0,45,3,Heat,49.1333,0,0
38620,1287.2987,0,None,0,None,0,0,0,0,45,3,Heat,49.1666,0,0
38621,1287.3320,0,None,0,None,0,0,0,0,45,3,Heat,49.2000,0,0
38622,1287.3654,0,None,0,None,0,0,0,0,45,3,Heat,49.2333,0,0
38623,1287.3987,0,None,0,None,0,0,0,0,45,3,Heat,49.2666,0,0
38624,1287.4320,0,None,0,None,0,0,0,0,45,3,Heat,49.3000,0,0
38625,1287.4654,0,None,0,None,0,0,0,0,45,3,Heat,49.3333,0,0
38626,1287.4987,0,None,0,None,0,0,0,0,45,3,Heat,49.3666,0,0
38627,1287.5320,0,None,0,None,0,0,0,0,45,3,Heat,49.4000,0,0
38628,1287.5654,0,None,0,None,0,0,0,0,45,3,Heat,49.4333,0,0
38629,1287.5987,0,None,0,None,0,0,0,0,45,3,Heat,49.4666,0,0
38630,1287.6320,0,None,0,None,0,0,0,0,45,3,Heat,49.5000,0,0
38631,1287.6654,0,None,0,None,0,0,0,0,45,3,Heat,49.5333,0,0
38632,1287.6987,0,None,0,None,0,0,0,0,45,3,Heat,49.5666,0,0
38633,1287.7320,0,None,0,None,0,0,0,0,45,3,Heat,49.6000,0,0
38634,1287.7654,0,None,0,None,0,0,0,0,45,3,Heat,49.6333,0,0
38635,1287.7987,0,None,0,None,0,0,0,0,45,3,Heat,49.6666,0,0
38636,1287.8320,0,None,0,None,0,0,0,0,45,3,Heat,49.7000,0,0
38637,1287.8654,0,None,0,None,0,0,0,0,45,3,Heat,49.7333,0,0
38638,1287.8987,0,None,0,None,0,0,0,0,45,3,Heat,49.7666,0,0
38639,1287.9320,0,None,0,None,0,0,0,0,45,3,Heat,49.8000,0,0
38640,1287.9654,0,None,0,None,0,0,0,0,45,3,Heat,49.8333,0,0
38641,1287.9987,0,None,0,None,0,0,0,0,45,3,Heat,49.8666,0,0
38642,1288.0320,0,None,0,None,0,0,0,0,45,3,Heat,49.9000,0,0
38643,1288.0654,0,None,0,None,0,0,0,0,45,3,Heat,49.9333,0,0
38644,1288.0987,0,None,0,None,0,0,0,0,45,3,Heat,49.9666,0,0
38645,1288.1320,0,None,0,None,0,0,0,0,45,3,Heat,49.9999,0,0
38646,1288.1654,0,None,0,None,0,0,0,0,45,3,Heat,50.0333,0,0
38647,1288.1987,0,None,0,None,0,0,0,0,45,3,Heat,50.0666,0,0
38648,1288.2320,0,None,0,None,0,0,0,0,45,3,Heat,50.0999,0,0
38649,1288.2654,0,None,0,None,0,0,0,0,45,3,Heat,50.1333,0,0
38650,1288.2987,0,None,0,None,0,0,0,0,45,3,Heat,50.1666,0,0
38651,1288.3320,0,None,0,None,0,0,0,0,45,3,Heat,50.1999,0,0
38652,1288.3654,0,None,0,None,0,0,0,0,45,3,Heat,50.2333,0,0
38653,1288.3987,0,None,0,None,0,0,0,0,45,3,Heat,50.2666,0,0
38654,1288.4320,0,None,0,None,0,0,0,0,45,3,Heat,50.2999,0,0
38655,1288.4654,0,None,0,None,0,0,0,0,45,3,Heat,50.3333,0,0
38656,1288.4987,0,None,0,None,0,0,0,0,45,3,Heat,50.3666,0,0
38657,1288.5320,0,None,0,None,0,0,0,0,45,3,Heat,50.3999,0,0
38658,1288.5654,0,None,0,None,0,0,0,0,45,3,Heat,50.4333,0,0
38659,1288.5987,0,None,0,None,0,0,0,0,45,3,Heat,50.4666,0,0
38660,1288.6320,0,None,0,None,0,0,0,0,45,3,Heat,50.4999,0,0
38661,1288.6654,0,None,0,None,0,0,0,0,45,3,Heat,50.5333,0,0
38662,1288.6987,0,None,0,None,0,0,0,0,45,3,Heat,50.5666,0,0
38663,1288.7320,0,None,0,None,0,0,0,0,45,3,Heat,50.5999,0,0
38664,1288.7654,0,None,0,None,0,0,0,0,45,3,Heat,50.6333,0,0
38665,1288.7987,0,None,0,None,0,0,0,0,45,3,Heat,50.6666,0,0
38666,1288.8320,0,None,0,None,0,0,0,0,45,3,Heat,50.6999,0,0
38667,1288.8654,0,None,0,None,0,0,0,0,45,3,Heat,50.7333,0,0
38668,1288.8987,0,None,0,None,0,0,0,0,45,3,Heat,50.7666,0,0
38669,1288.9320,0,None,0,None,0,0,0,0,45,3,Heat,50.7999,0,0
38670,1288.9654,0,None,0,None,0,0,0,0,45,3,Heat,50.8333,0,0
38671,1288.9987,0,None,0,None,0,0,0,0,45,3,Heat,50.8666,0,0
38672,1289.0320,0,None,0,None,0,0,0,0,45,3,Heat,50.8999,0,0
38673,1289.0654,0,None,0,None,0,0,0,0,45,3,Heat,50.9333,0,0
38674,1289.0987,0,None,0,None,0,0,0,0,45,3,Heat,50.9666,0,0
38675,1289.1320,0,None,0,None,0,0,0,0,45,3,Heat,50.9999,0,0
38676,1289.1654,0,None,0,None,0,0,0,0,45,3,Heat,51.0333,0,0
38677,1289.1987,0,None,0,None,0,0,0,0,45,3,Heat,51.0666,0,0
38678,1289.2320,0,None,0,None,0,0,0,0,45,3,Heat,51.0999,0,0
38679,1289.2654,0,None,0,None,0,0,0,0,45,3,Heat,51.1333,0,0
38680,1289.2987,0,None,0,None,0,0,0,0,45,3,Heat,51.1666,0,0
38681,1289.3320,0,None,0,None,0,0,0,0,45,3,Heat,51.1999,0,0
38682,1289.3654,0,None,0,None,0,0,0,0,45,3,Heat,51.2333,0,0
38683,1289.3987,0,None,0,None,0,0,0,0,45,3,Heat,51.2666,0,0
38684,1289.4320,0,None,0,None,0,0,0,0,45,3,Heat,51.2999,0,0
38685,1289.4654,0,None,0,None,0,0,0,0,45,3,Heat,51.3333,0,0
38686,1289.4987,0,None,0,None,0,0,0,0,45,3,Heat,51.3666,0,0
38687,1289.5320,0,None,0,None,0,0,0,0,45,3,Heat,51.3999,0,0
38688,1289.5654,0,None,0,None,0,0,0,0,45,3,Heat,51.4333,0,0
38689,1289.5987,0,None,0,None,0,0,0,0,45,3,Heat,51.4666,0,0
38690,1289.6320,0,None,0,None,0,0,0,0,45,3,Heat,51.4999,0,0
38691,1289.6654,0,None,0,None,0,0,0,0,45,3,Heat,51.5333,0,0
38692,1289.6987,0,None,0,None,0,0,0,0,45,3,Heat,51.5666,0,0
38693,1289.7320,0,None,0,None,0,0,0,0,45,3,Heat,51.5999,0,0
38694,1289.7654,0,None,0,None,0,0,0,0,45,3,Heat,51.6333,0,0
38695,1289.7987,0,None,0,None,0,0,0,0,45,3,Heat,51.6666,0,0
38696,1289.8320,0,None,0,None,0,0,0,0,45,3,Heat,51.6999,0,0
38697,1289.8654,0,None,0,None,0,0,0,0,45,3,Heat,51.7333,0,0
38698,1289.8987,0,None,0,None,0,0,0,0,45,3,Heat,51.7666,0,0
38699,1289.9320,0,None,0,None,0,0,0,0,45,3,Heat,51.7999,0,0
38700,1289.9654,0,None,0,None,0,0,0,0,45,3,Heat,51.8333,0,0
38701,1289.9987,0,None,0,None,0,0,0,0,45,3,Heat,51.8666,0,0
38702,1290.0320,0,None,0,None,0,0,0,0,45,3,Heat,51.8999,0,0
38703,1290.0654,0,None,0,None,0,0,0,0,45,3,Heat,51.9333,0,0
38704,1290.0987,0,None,0,None,0,0,0,0,45,3,Heat,51.9666,0,0
38705,1290.1320,0,None,0,None,0,0,0,0,45,3,Heat,51.9999,0,0
38706,1290.1654,0,None,0,None,0,0,0,0,45,3,Heat,52.0333,0,0
38707,1290.1987,0,None,0,None,0,0,0,0,45,3,Heat,52.0666,0,0
38708,1290.2320,0,None,0,None,0,0,0,0,45,3,Heat,52.0999,0,0
38709,1290.2654,0,None,0,None,0,0,0,0,45,3,Heat,52.1333,0,0
38710,1290.2987,0,None,0,None,0,0,0,0,45,3,Heat,52.1666,0,0
38711,1290.3320,0,None,0,None,0,0,0,0,45,3,Heat,52.1999,0,0
38712,1290.3654,0,None,0,None,0,0,0,0,45,3,Heat,52.2333,0,0
38713,1290.3987,0,None,0,None,0,0,0,0,45,3,Heat,52.2666,0,0
38714,1290.4320,0,None,0,None,0,0,0,0,45,3,Heat,52.2999,0,0
38715,1290.4654,0,None,0,None,0,0,0,0,45,3,Heat,52.3333,0,0
38716,1290.4987,0,None,0,None,0,0,0,0,45,3,Heat,52.3666,0,0
38717,1290.5320,0,None,0,None,0,0,0,0,45,3,Heat,52.3999,0,0
38718,1290.5654,0,None,0,None,0,0,0,0,45,3,Heat,52.4333,0,0
38719,1290.5987,0,None,0,None,0,0,0,0,45,3,Heat,52.4666,0,0
38720,1290.6320,0,None,0,None,0,0,0,0,45,3,Heat,52.4999,0,0
38721,1290.6654,0,None,0,None,0,0,0,0,45,3,Heat,52.5333,0,0
38722,1290.6987,0,None,0,None,0,0,0,0,45,3,Heat,52.5666,0,0
38723,1290.7320,0,None,0,None,0,0,0,0,45,3,Heat,52.5999,0,0
38724,1290.7654,0,None,0,None,0,0,0,0,45,3,Heat,52.6333,0,0
38725,1290.7987,0,None,0,None,0,0,0,0,45,3,Heat,52.6666,0,0
38726,1290.8320,0,None,0,None,0,0,0,0,45,3,Heat,52.6999,0,0
38727,1290.8654,0,None,0,None,0,0,0,0,45,3,Heat,52.7333,0,0
38728,1290.8987,0,None,0,None,0,0,0,0,45,3,Heat,52.7666,0,0
38729,1290.9320,0,None,0,None,0,0,0,0,45,3,Heat,52.7999,0,0
38730,1290.9654,0,None,0,None,0,0,0,0,45,3,Heat,52.8333,0,0
38731,1290.9987,0,None,0,None,0,0,0,0,45,3,Heat,52.8666,0,0
38732,1291.0320,0,None,0,None,0,0,0,0,45,3,Heat,52.8999,0,0
38733,1291.0654,0,None,0,None,0,0,0,0,45,3,Heat,52.9333,0,0
38734,1291.0987,0,None,0,None,0,0,0,0,45,3,Heat,52.9666,0,0
38735,1291.1320,0,None,0,None,0,0,0,0,45,3,Heat,52.9999,0,0
38736,1291.1654,0,None,0,None,0,0,0,0,45,3,Heat,53.0333,0,0
38737,1291.1987,0,None,0,None,0,0,0,0,45,3,Heat,53.0666,0,0
38738,1291.2320,0,None,0,None,0,0,0,0,45,3,Heat,53.0999,0,0
38739,1291.2654,0,None,0,None,0,0,0,0,45,3,Heat,53.1333,0,0
38740,1291.2987,0,None,0,None,0,0,0,0,45,3,Heat,53.1666,0,0
38741,1291.3320,0,None,0,None,0,0,0,0,45,3,Heat,53.1999,0,0
38742,1291.3654,0,None,0,None,0,0,0,0,45,3,Heat,53.2333,0,0
38743,1291.3987,0,None,0,None,0,0,0,0,45,3,Heat,53.2666,0,0
38744,1291.4320,0,None,0,None,0,0,0,0,45,3,Heat,53.2999,0,0
38745,1291.4654,0,None,0,None,0,0,0,0,45,3,Heat,53.3333,0,0
38746,1291.4987,0,None,0,None,0,0,0,0,45,3,Heat,53.3666,0,0
38747,1291.5320,0,None,0,None,0,0,0,0,45,3,Heat,53.3999,0,0
38748,1291.5654,0,None,0,None,0,0,0,0,45,3,Heat,53.4333,0,0
38749,1291.5987,0,None,0,None,0,0,0,0,45,3,Heat,53.4666,0,0
38750,1291.6320,0,None,0,None,0,0,0,0,45,3,Heat,53.4999,0,0
38751,1291.6654,0,None,0,None,0,0,0,0,45,3,Heat,53.5333,0,0
38752,1291.6987,0,None,0,None,0,0,0,0,45,3,Heat,53.5666,0,0
38753,1291.7320,0,None,0,None,0,0,0,0,45,3,Heat,53.5999,0,0
38754,1291.7654,0,None,0,None,0,0,0,0,45,3,Heat,53.6333,0,0
38755,1291.7987,0,None,0,None,0,0,0,0,45,3,Heat,53.6666,0,0
38756,1291.8320,0,None,0,None,0,0,0,0,45,3,Heat,53.6999,0,0
38757,1291.8654,0,None,0,None,0,0,0,0,45,3,Heat,53.7333,0,0
38758,1291.8987,0,None,0,None,0,0,0,0,45,3,Heat,53.7666,0,0
38759,1291.9320,0,None,0,None,0,0,0,0,45,3,Heat,53.7999,0,0
38760,1291.9654,0,None,0,None,0,0,0,0,45,3,Heat,53.8333,0,0
38761,1291.9987,0,None,0,None,0,0,0,0,45,3,Heat,53.8666,0,0
38762,1292.0320,0,None,0,None,0,0,0,0,45,3,Heat,53.8999,0,0
38763,1292.0654,0,None,0,None,0,0,0,0,45,3,Heat,53.9333,0,0
38764,1292.0987,0,None,0,None,0,0,0,0,45,3,Heat,53.9666,0,0
38765,1292.1320,0,None,0,None,0,0,0,0,45,3,Heat,53.9999,0,0
38766,1292.1654,0,None,0,None,0,0,0,0,45,3,Heat,54.0333,0,0
38767,1292.1987,0,None,0,None,0,0,0,0,45,3,Heat,54.0666,0,0
38768,1292.2320,0,None,0,None,0,0,0,0,45,3,Heat,54.0999,0,0
38769,1292.2654,0,None,0,None,0,0,0,0,45,3,Heat,54.1333,0,0
38770,1292.2987,0,None,0,None,0,0,0,0,45,3,Heat,54.1666,0,0
38771,1292.3320,0,None,0,None,0,0,0,0,45,3,Heat,54.1999,0,0
38772,1292.3654,0,None,0,None,0,0,0,0,45,3,Heat,54.2333,0,0
38773,1292.3987,0,None,0,None,0,0,0,0,45,3,Heat,54.2666,0,0
38774,1292.4320,0,None,0,None,0,0,0,0,45,3,Heat,54.2999,0,0
38775,1292.4654,0,None,0,None,0,0,0,0,45,3,Heat,54.3333,0,0
38776,1292.4987,0,None,0,None,0,0,0,0,45,3,Heat,54.3666,0,0
38777,1292.5320,0,None,0,None,0,0,0,0,45,3,Heat,54.3999,0,0
38778,1292.5654,0,None,0,None,0,0,0,0,45,3,Heat,54.4333,0,0
38779,1292.5987,0,None,0,None,0,0,0,0,45,3,Heat,54.4666,0,0
38780,1292.6320,0,None,0,None,0,0,0,0,45,3,Heat,54.4999,0,0
38781,1292.6654,0,None,0,None,0,0,0,0,45,3,Heat,54.5333,0,0
38782,1292.6987,0,None,0,None,0,0,0,0,45,3,Heat,54.5666,0,0
38783,1292.7320,0,None,0,None,0,0,0,0,45,3,Heat,54.5999,0,0
38784,1292.7654,0,None,0,None,0,0,0,0,45,3,Heat,54.6333,0,0
38785,1292.7987,0,None,0,None,0,0,0,0,45,3,Heat,54.6666,0,0
38786,1292.8320,0,None,0,None,0,0,0,0,45,3,Heat,54.6999,0,0
38787,1292.8654,0,None,0,None,0,0,0,0,45,3,Heat,54.7333,0,0
38788,1292.8987,0,None,0,None,0,0,0,0,45,3,Heat,54.7666,0,0
38789,1292.9320,0,None,0,None,0,0,0,0,45,3,Heat,54.7999,0,0
38790,1292.9654,0,None,0,None,0,0,0,0,45,3,Heat,54.8333,0,0
38791,1292.9987,0,None,0,None,0,0,0,0,45,3,Heat,54.8666,0,0
38792,1293.0320,0,None,0,None,0,0,0,0,45,3,Heat,54.8999,0,0
38793,1293.0654,0,None,0,None,0,0,0,0,45,3,Heat,54.9333,0,0
38794,1293.0987,0,None,0,None,0,0,0,0,45,3,Heat,54.9666,0,0
38795,1293.1320,0,None,0,None,0,0,0,0,45,3,Heat,54.9999,0,0
38796,1293.1654,0,None,0,None,0,0,0,0,45,3,Heat,55.0333,0,0
38797,1293.1987,0,None,0,None,0,0,0,0,45,3,Heat,55.0666,0,0
38798,1293.2320,0,None,0,None,0,0,0,0,45,3,Heat,55.0999,0,0
38799,1293.2654,0,None,0,None,0,0,0,0,45,3,Heat,55.1333,0,0
38800,1293.2987,0,None,0,None,0,0,0,0,45,3,Heat,55.1666,0,0
38801,1293.3320,0,None,0,None,0,0,0,0,45,3,Heat,55.1999,0,0
38802,1293.3654,0,None,0,None,0,0,0,0,45,3,Heat,55.2333,0,0
38803,1293.3987,0,None,0,None,0,0,0,0,45,3,Heat,55.2666,0,0
38804,1293.4320,0,None,0,None,0,0,0,0,45,3,Heat,55.2999,0,0
38805,1293.4654,0,None,0,None,0,0,0,0,45,3,Heat,55.3333,0,0
38806,1293.4987,0,None,0,None,0,0,0,0,45,3,Heat,55.3666,0,0
38807,1293.5320,0,None,0,None,0,0,0,0,45,3,Heat,55.3999,0,0
38808,1293.5654,0,None,0,None,0,0,0,0,45,3,Heat,55.4333,0,0
38809,1293.5987,0,None,0,None,0,0,0,0,45,3,Heat,55.4666,0,0
38810,1293.6320,0,None,0,None,0,0,0,0,45,3,Heat,55.4999,0,0
38811,1293.6654,0,None,0,None,0,0,0,0,45,3,Heat,55.5333,0,0
38812,1293.6987,0,None,0,None,0,0,0,0,45,3,Heat,55.5666,0,0
38813,1293.7320,0,None,0,None,0,0,0,0,45,3,Heat,55.5999,0,0
38814,1293.7654,0,None,0,None,0,0,0,0,45,3,Heat,55.6333,0,0
38815,1293.7987,0,None,0,None,0,0,0,0,45,3,Heat,55.6666,0,0
38816,1293.8320,0,None,0,None,0,0,0,0,45,3,Heat,55.6999,0,0
38817,1293.8654,0,None,0,None,0,0,0,0,45,3,Heat,55.7333,0,0
38818,1293.8987,0,None,0,None,0,0,0,0,45,3,Heat,55.7666,0,0
38819,1293.9320,0,None,0,None,0,0,0,0,45,3,Heat,55.7999,0,0
38820,1293.9654,0,None,0,None,0,0,0,0,45,3,Heat,55.8333,0,0
38821,1293.9987,0,None,0,None,0,0,0,0,45,3,Heat,55.8666,0,0
38822,1294.0320,0,None,0,None,0,0,0,0,45,3,Heat,55.8999,0,0
38823,1294.0654,0,None,0,None,0,0,0,0,45,3,Heat,55.9333,0,0
38824,1294.0987,0,None,0,None,0,0,0,0,45,3,Heat,55.9666,0,0
38825,1294.1320,0,None,0,None,0,0,0,0,45,3,Heat,55.9999,0,0
38826,1294.1654,0,None,0,None,0,0,0,0,45,3,Heat,56.0333,0,0
38827,1294.1987,0,None,0,None,0,0,0,0,45,3,Heat,56.0666,0,0
38828,1294.2320,0,None,0,None,0,0,0,0,45,3,Heat,56.0999,0,0
38829,1294.2654,0,None,0,None,0,0,0,0,45,3,Heat,56.1333,0,0
38830,1294.2987,0,None,0,None,0,0,0,0,45,3,Heat,56.1666,0,0
38831,1294.3320,0,None,0,None,0,0,0,0,45,3,Heat,56.1999,0,0
38832,1294.3654,0,None,0,None,0,0,0,0,45,3,Heat,56.2333,0,0
38833,1294.3987,0,None,0,None,0,0,0,0,45,3,Heat,56.2666,0,0
38834,1294.4320,0,None,0,None,0,0,0,0,45,3,Heat,56.2999,0,0
38835,1294.4654,0,None,0,None,0,0,0,0,45,3,Heat,56.3333,0,0
38836,1294.4987,0,None,0,None,0,0,0,0,45,3,Heat,56.3666,0,0
38837,1294.5320,0,None,0,None,0,0,0,0,45,3,Heat,56.3999,0,0
38838,1294.5654,0,None,0,None,0,0,0,0,45,3,Heat,56.4333,0,0
38839,1294.5987,0,None,0,None,0,0,0,0,45,3,Heat,56.4666,0,0
38840,1294.6320,0,None,0,None,0,0,0,0,45,3,Heat,56.4999,0,0
38841,1294.6654,0,None,0,None,0,0,0,0,45,3,Heat,56.5333,0,0
38842,1294.6987,0,None,0,None,0,0,0,0,45,3,Heat,56.5666,0,0
38843,1294.7320,0,None,0,None,0,0,0,0,45,3,Heat,56.5999,0,0
38844,1294.7654,0,None,0,None,0,0,0,0,45,3,Heat,56.6333,0,0
38845,1294.7987,0,None,0,None,0,0,0,0,45,3,Heat,56.6666,0,0
38846,1294.8320,0,None,0,None,0,0,0,0,45,3,Heat,56.6999,0,0
38847,1294.8654,0,None,0,None,0,0,0,0,45,3,Heat,56.7333,0,0
38848,1294.8987,0,None,0,None,0,0,0,0,45,3,Heat,56.7666,0,0
38849,1294.9320,0,None,0,None,0,0,0,0,45,3,Heat,56.7999,0,0
38850,1294.9654,0,None,0,None,0,0,0,0,45,3,Heat,56.8333,0,0
38851,1294.9987,0,None,0,None,0,0,0,0,45,3,Heat,56.8666,0,0
38852,1295.0320,0,None,0,None,0,0,0,0,45,3,Heat,56.8999,0,0
38853,1295.0654,0,None,0,None,0,0,0,0,45,3,Heat,56.9333,0,0
38854,1295.0987,0,None,0,None,0,0,0,0,45,3,Heat,56.9666,0,0
38855,1295.1320,0,None,0,None,0,0,0,0,45,3,Heat,56.9999,0,0
38856,1295.1654,0,None,0,None,0,0,0,0,45,3,Heat,57.0333,0,0
38857,1295.1987,0,None,0,None,0,0,0,0,45,3,Heat,57.0666,0,0
38858,1295.2320,0,None,0,None,0,0,0,0,45,3,Heat,57.0999,0,0
38859,1295.2654,0,None,0,None,0,0,0,0,45,3,Heat,57.1333,0,0
38860,1295.2987,0,None,0,None,0,0,0,0,45,3,Heat,57.1666,0,0
38861,1295.3320,0,None,0,None,0,0,0,0,45,3,Heat,57.1999,0,0
38862,1295.3654,0,None,0,None,0,0,0,0,45,3,Heat,57.2333,0,0
38863,1295.3987,0,None,0,None,0,0,0,0,45,3,Heat,57.2666,0,0
38864,1295.4320,0,None,0,None,0,0,0,0,45,3,Heat,57.2999,0,0
38865,1295.4654,0,None,0,None,0,0,0,0,45,3,Heat,57.3333,0,0
38866,1295.4987,0,None,0,None,0,0,0,0,45,3,Heat,57.3666,0,0
38867,1295.5320,0,None,0,None,0,0,0,0,45,3,Heat,57.3999,0,0
38868,1295.5654,0,None,0,None,0,0,0,0,45,3,Heat,57.4333,0,0
38869,1295.5987,0,None,0,None,0,0,0,0,45,3,Heat,57.4666,0,0
38870,1295.6320,0,None,0,None,0,0,0,0,45,3,Heat,57.4999,0,0
38871,1295.6654,0,None,0,None,0,0,1,0,45,3,Heat,57.5333,0,0
38872,1295.6987,0,None,0,None,0,0,0,0,45,3,Heat,57.5666,0,0
38873,1295.7320,0,None,0,None,0,0,0,0,45,3,Heat,57.5999,0,0
38874,1295.7654,0,None,0,None,0,0,0,1,45,3,Heat,57.6333,0,0
38875,1295.7987,0,None,0,None,0,0,0,0,45,3,Heat,57.6666,0,0
38876,1295.8320,0,None,0,None,0,0,0,0,46,3,Heat,0.0000,0,0
38877,1295.8654,0,None,0,None,0,0,0,0,46,3,Heat,0.0333,0,0
38878,1295.8987,0,None,0,None,0,0,0,0,46,3,Heat,0.0667,0,0
38879,1295.9320,0,None,0,None,1,0,0,0,46,3,Heat,0.1000,0,0
38880,1295.9654,0,None,0,None,0,0,0,0,46,3,Heat,0.1333,0,0
38881,1295.9987,0,None,0,None,0,0,0,0,46,3,Heat,0.1667,0,0
